Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Likeit?
7IQlF0sWkkztpejeIKnftW,4xOi6SOP1jUoAeSfuPsfx0,Pill for This (from Songland),Pill for This (from Songland),Sam DeRosa,2019-09-04,173653,42,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-12T20:16:50Z,,0.413,0.493,7,-5.341,1,0.0575,0.181,0,0.112,0.212,95.611,1,yes
6TRt2bniIq0EIlrDlje7b8,4nDoRrQiYLoBzwC5BhVJzF,First Man,Romance,Camila Cabello,2019-12-06,228758,66,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-12T20:17:27Z,"dance pop,pop,post-teen pop,uk pop",0.572,0.292,7,-7.621,1,0.0364,0.906,0.00000104,0.106,0.223,100.152,4,yes
0rmbkA0kHYuwzNjm5E0WOA,5p7f24Rk5HkUZsaS3BLG5F,Your Name Hurts,Half Written Story,Hailee Steinfeld,2020-05-08,222592,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-12T20:18:25Z,"dance pop,pop,post-teen pop,uk pop",0.718,0.467,5,-6.799,1,0.0312,0.362,0.0000069,0.242,0.239,99,3,yes
62UQgDAEzQuKDwa0Lf8wt8,58MLl9nC29IXbE4nEtuoP2,Bumper Cars,It's About Us,Alex & Sierra,2014-10-06,240173,52,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T06:41:19Z,"neo mellow,pop,pop rock,post-teen pop,uk pop,viral pop",0.428,0.274,3,-7.363,1,0.0394,0.805,0,0.102,0.176,145.067,4,yes
1LoFGRRznfwT0vGah3FAyh,"540vIaP2JwjQb9dm3aArA4,0CjWKoS55T7DOt0HJuwF1H",Middle,Encore,"DJ Snake,Bipolar Sunshine",2016-08-05,220760,34,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T07:44:34Z,"dance pop,edm,electronic trap,pop,pop dance,pop rap,gauze pop",0.464,0.725,1,-4.067,0,0.0501,0.0189,0,0.05,0.254,104.848,4,yes
01BC4Xj5tfsfV8DLDrma7q,1zNqDE7qDGCsyzJwohVaoX,Ciao Adios,Speak Your Mind (Deluxe),Anne-Marie,2018-04-27,199773,65,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T08:18:51Z,"dance pop,pop,pop dance,post-teen pop,tropical house,uk pop",0.694,0.853,7,-3.986,1,0.0934,0.136,0,0.322,0.501,106.098,4,yes
2r9CBT1v1CfuS356cAoL8z,49OM82TTyRy3U8owGgM0iu,City of Angels,Exile,Arrows to Athens,2016-04-08,235240,49,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T08:51:07Z,,0.159,0.823,2,-3.578,1,0.0537,0.000163,0.000693,0.359,0.22,178.407,3,yes
1LEKF3aFcCL7pehEde7c9v,7CQwac16i1W5ej8YpuL3dv,Set Fire to the Rain,"New Acoustic Sessions, Vol. 3",Boyce Avenue,2012-01-02,252900,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:12:36Z,"acoustic cover,neo mellow,pop,viral pop",0.582,0.273,9,-9.2,0,0.0312,0.955,0,0.122,0.34,110.037,4,yes
50wetCP0Nsx5sIaFHCYlCe,5JZ7CnR6gTvEMKX4g70Amv,Love Somebody,Without You,Lauv,2020-06-24,142773,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:15:35Z,"dance pop,electropop,pop",0.465,0.468,7,-7.799,1,0.134,0.262,0,0.0639,0.373,83.366,4,yes
6kwAbEjseqBob48jCus7Sz,5WUlDfRSoLAfcVSX1WnrxN,Elastic Heart,1000 Forms Of Fear,Sia,2014-07-04,257200,76,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:16:41Z,"australian dance,australian pop,pop",0.421,0.791,9,-4.998,1,0.0496,0.0117,0.0000148,0.146,0.499,130.075,4,yes
44ld7VdMiKXjaWCpMJ83ES,2LuHL7im4aCEmfOlD4rxBC,Don't Hurt Like It Used To,Don't Hurt Like It Used To,Grace Carter,2019-05-10,233577,39,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:17:05Z,"pop,uk contemporary r&b,uk pop",0.495,0.764,1,-2.437,1,0.122,0.0799,0,0.184,0.334,179.906,4,yes
0Q2kFlgnqusKAqCDpCKAIY,4nDoRrQiYLoBzwC5BhVJzF,Bad Kind of Butterflies,Romance,Camila Cabello,2019-12-06,169334,58,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:18:41Z,"dance pop,pop,post-teen pop,uk pop",0.495,0.308,1,-9.528,0,0.141,0.506,0,0.247,0.273,108.484,3,yes
3eR23VReFzcdmS7TYCrhCe,"23fqKkggKUBHNkbKtXEls4,0C8ZW7ezQVs4URX5aX7Kqx",It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),"Kygo,Selena Gomez",2017-02-16,220780,76,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:18:52Z,"edm,pop,pop dance,tropical house,dance pop,post-teen pop,uk pop",0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968,4,yes
7iNIg7XDEaYECfWD5dJ9Va,"1uNFoZAHBGtllmzznpCI3s,1okJ4NC308qbtY9LyHn6DO",Friends (with BloodPop®),Friends (with BloodPop®),"Justin Bieber,BloodPop®",2017-08-17,189466,70,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:19:17Z,"canadian pop,pop,electropop",0.743,0.735,8,-5.337,1,0.0382,0.00389,0,0.304,0.631,104.979,4,yes
5BgsAQnzQFlunJY5T4k1Pd,"7DMveApC7UnC2NPfPvlHSU,4u5smJBskI6Adzv08PuiUP",Put Me Back Together (feat. Kiiara),Put Me Back Together (feat. Kiiara),"Cheat Codes,Kiiara",2018-03-02,223899,40,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T12:20:20Z,"dance pop,edm,electro house,electropop,pop,pop dance,tropical house,uk pop,alt z,indie poptimism",0.567,0.644,0,-5.699,1,0.0278,0.0404,0.00000503,0.0632,0.212,140.038,4,yes
1LdS1ULS9e18oW3M2C1MUj,3gIRvgZssIb9aiirIg0nI3,"always, i'll care","always, i’ll care",Jeremy Zucker,2020-02-07,146146,29,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T16:09:15Z,"electropop,pop",0.784,0.278,6,-10.745,1,0.041,0.918,0.000196,0.112,0.741,105.034,4,yes
2tSDwInMbSGmUySTeUgO5e,5JZ7CnR6gTvEMKX4g70Amv,Love Like That,~how i'm feeling~ (the extras),Lauv,2019-12-19,184556,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T16:09:56Z,"dance pop,electropop,pop",0.679,0.481,3,-9.045,1,0.0593,0.208,0.0000102,0.284,0.486,80.011,4,yes
7iv32XEy2HlM7PqQO4lp5f,5qa31A9HySw3T7MKWI9bGg,All Love,you ruined new york city for me,FLETCHER,2019-08-16,193599,60,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T16:11:42Z,"alt z,dance pop,electropop,indie poptimism,pop,post-teen pop",0.665,0.488,4,-7.177,1,0.0981,0.272,0.000261,0.181,0.477,142.087,4,yes
5AmTHXOp1sTFkYZBRBQ7zt,0ZED1XzwlLHW4ZaG4lOT6m,Falling For Boys,Inner Monologue Part 2,Julia Michaels,2019-06-28,183720,50,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T16:12:55Z,"alt z,dance pop,electropop,pop,post-teen pop",0.646,0.485,0,-6.647,1,0.0829,0.501,0,0.121,0.408,148.13,4,yes
6b2RcmUt1g9N9mQ3CbjX2Y,2wY79sveU1sp5g7SokKOiI,How Do You Sleep?,How Do You Sleep?,Sam Smith,2019-07-19,202204,74,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T16:15:16Z,"dance pop,pop,uk pop",0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,5,yes
35ohvaGJBqNoDo24H65yGj,5JMLG56F1X5mFmWNmS0iAp,I Was In Heaven,I Was In Heaven,Chelsea Cutler,2019-12-06,255280,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T16:15:50Z,"alt z,electropop,indie poptimism,pop,tropical house",0.443,0.295,5,-10.541,1,0.0279,0.775,0.00000951,0.163,0.186,79.393,4,yes
2HnfqILzgKt1CepTlU4oqq,0DxPHf2flBAcV2SnZPg3SV,Like No One Does,Like No One Does,Jake Scott,2020-04-03,158469,63,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T16:16:37Z,"alt z,indiecoustica,pop,pop rock,uk pop",0.8,0.41,10,-12.734,1,0.236,0.352,0.00000145,0.107,0.442,104.941,4,yes
04NMWz4ctkuILV6mUR2iWp,4xnihxcoXWK3UqryOSnbw5,Lie,Lie,Sasha Alex Sloan,2020-08-07,209131,61,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T19:31:59Z,"alt z,electropop,pop",0.718,0.483,8,-6.596,1,0.0381,0.387,0.000208,0.124,0.29,103.997,4,yes
1tuXOJYN6CkgubpifHEm96,"23fqKkggKUBHNkbKtXEls4,4xnihxcoXWK3UqryOSnbw5",I'll Wait,Golden Hour,"Kygo,Sasha Alex Sloan",2020-05-29,215360,59,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:01:48Z,"edm,pop,pop dance,tropical house,alt z,electropop",0.611,0.649,1,-6.968,1,0.058,0.15,0.0000153,0.105,0.353,123.002,4,yes
7yCyhsU75MYdbeqRLhLY51,4xnihxcoXWK3UqryOSnbw5,smiling when i die,smiling when i die,Sasha Alex Sloan,2019-09-20,206436,56,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:10:01Z,"alt z,electropop,pop",0.753,0.41,0,-10.636,0,0.132,0.817,0.00219,0.104,0.23,92.999,4,yes
7x91w5f5x7UayENcGAP5i2,4GNC7GD6oZMSxPGyXy4MNB,Bruises,Bruises,Lewis Capaldi,2017-06-19,218492,50,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:12:27Z,"pop,uk pop",0.572,0.319,4,-6.206,1,0.0685,0.963,0,0.161,0.359,110.922,4,yes
1qFMIjTe9esCDiytqUY19t,1o2NpYGqHiCq7FoiYdyd1x,i can't breathe,aurora,Bea Miller,2018-02-23,213986,59,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:15:40Z,"alt z,dance pop,electropop,indie poptimism,modern rock,pop,post-teen pop,talent show",0.347,0.209,11,-11.152,1,0.0273,0.893,0.00287,0.138,0.0735,82.878,4,yes
2OR29bTCjzyPuPuHiB0fJC,6U53xCCVXmyimAgsBjCS8P,Did You Ever Hurt for Me?,"Do You Love Me, or Are You Just Lonely?",Jess Benko,2019-07-19,341819,50,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:16:45Z,gen z singer-songwriter,0.614,0.0595,0,-16.254,1,0.107,0.957,0.00000558,0.105,0.146,75.339,4,yes
555CH6CnGJRqO37pqA30vW,2WX2uTcsvV5OnS0inACecP,Deep End,Beautiful Lies,Birdy,2016-03-25,208840,65,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:18:36Z,"pop,uk pop",0.455,0.296,2,-8.513,1,0.0399,0.761,0,0.0783,0.31,171.744,4,yes
57Cb3vwdsyb3w8LsYcQXSj,"1wxPItEzr7U7rGSMPqZ25r,5yaF4LUw7ON1RmE4O8Q03C",You Know That I Don't Play,Love Is the Same as Sadness,"Shiloh Dynasty,itssvd",2018-05-14,72669,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:19:04Z,"lo-fi chill,sad rap,sad lo-fi",0.565,0.54,7,-13.989,1,0.442,0.953,0.0184,0.12,0.421,78.38,4,yes
359lSGQwvAM3aZA5UNwqiQ,4EzkuveR9pLvDVFNx6foYD,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,James Bay Spotify Session 2015,James Bay,2015-08-07,236786,65,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:20:09Z,"neo mellow,pop,pop rock,uk pop",0.68,0.315,11,-8.425,1,0.0391,0.913,0,0.712,0.361,117.614,4,yes
5kcvBnt6DPX3AMEsCx1qDh,6QrQ7OrISRYIfS5mtacaw2,Happiest Year,Happiest Year,Jaymes Young,2019-07-12,228442,33,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:21:19Z,"modern rock,pop",0.501,0.167,1,-14.061,1,0.0484,0.885,0,0.111,0.356,112.275,3,yes
7eNo9ESORi0F5hR0GXGhJJ,6U53xCCVXmyimAgsBjCS8P,I'm Not Perfect,"Do You Love Me, or Are You Just Lonely?",Jess Benko,2019-07-19,291292,48,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T20:22:51Z,gen z singer-songwriter,0.608,0.0704,9,-16.933,1,0.0746,0.93,0,0.159,0.218,114.236,1,yes
1kAkUHFb7ryeVkVSRD6Nkj,"4qIVPF0s71ZYW3qzhu5GkF,4Abe9XH0fplj8dbOddoYgH",Wish I Was Better,Wish I Was Better,"Kina,yaeow",2020-04-10,140571,64,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T21:01:31Z,"sad lo-fi,lo-fi chill,sad rap",0.732,0.304,0,-13.086,0,0.111,0.747,0.0000613,0.143,0.185,139.965,4,yes
0pdKRp2sUthTPe7RLWpPqQ,6GpcBKNmZDIrRzYkPJu7Wd,You're Somebody Else,You're Somebody Else,flora cash,2018-06-19,218883,74,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T21:02:54Z,"indie pop,scandipop,swedish indie folk",0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,4,yes
4FemaKXPDXzeW5N9Way2J6,26GHRG8x1F4AzbCKzUaIbw,Waiting,Calling Me,Aquilo,2015-05-11,225816,24,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T21:05:38Z,indie folk,0.39,0.0799,6,-16.387,1,0.0395,0.913,0.0000207,0.101,0.319,131.488,3,yes
4jvjzW7Hm0yK4LvvE0Paz9,"2kCcBybjl3SAtIcwdWpUe3,15UsOTVnJzReFVN1VCnxy4",Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2","Lil Peep,XXXTENTACION",2018-11-09,196400,80,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T21:06:10Z,"emo rap,lgbtq+ hip hop,miami hip hop",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,4,yes
4CALLtGlZBwdpfQvMQvhH2,4qIVPF0s71ZYW3qzhu5GkF,Nobody Cares,Nobody Cares,Kina,2018-03-05,175229,30,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T21:06:39Z,sad lo-fi,0.657,0.159,4,-15.618,0,0.0395,0.725,0.73,0.279,0.0833,100.018,4,yes
0BwjF3LsHvVodFgrhywQJJ,6U53xCCVXmyimAgsBjCS8P,My Moon,"Do You Love Me, or Are You Just Lonely?",Jess Benko,2019-07-19,295008,48,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T22:04:35Z,gen z singer-songwriter,0.682,0.0907,0,-16.591,1,0.0402,0.987,0.0106,0.0681,0.215,117.876,4,yes
0fD8ZIQ5UN7HlYOICYYrvf,6U53xCCVXmyimAgsBjCS8P,Self Deprecation,"Do You Love Me, or Are You Just Lonely?",Jess Benko,2019-07-19,226648,36,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T22:08:27Z,gen z singer-songwriter,0.572,0.0637,0,-16.158,1,0.0555,0.981,0.00000607,0.13,0.0745,97.806,4,yes
53bCcVMGv0S2aIYvfju2Tt,"6d4jrmreCmsenscuieJERc,5JMLG56F1X5mFmWNmS0iAp",Crying Over You,Crying Over You,"The Band CAMINO,Chelsea Cutler",2020-07-31,178949,60,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T22:13:07Z,"hopebeat,indie poptimism,modern alternative rock,modern rock,pop,pop rock,alt z,electropop,tropical house",0.463,0.411,11,-8.25,1,0.0414,0.679,0,0.0453,0.163,147.3,4,yes
71xLha47XAePi0EbzHAbEW,"4rK6HLvoZhLFUTcUhG9WfC,7AzjETXRUKNRSJHMW9GIqd",Long Run (feat. Nina Nesbitt),Long Run (feat. Nina Nesbitt),"Deacon,Nina Nesbitt",2020-07-10,174480,49,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-13T22:13:31Z,"alt z,dance pop,electropop,indie poptimism,neo-singer-songwriter,pop,pop rock,post-teen pop,uk pop,viral pop",0.683,0.57,2,-8.513,1,0.216,0.103,0,0.12,0.667,169.883,4,yes
1e6McS5TlhjM3NRJMLfYPr,6B72wjgAkhvxTVCL6xS6mC,Crying My Eyes Out,Crying My Eyes Out,Stephen Puth,2019-11-22,176539,56,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-14T14:59:06Z,,0.746,0.529,8,-6.378,1,0.0338,0.201,0.00000965,0.127,0.719,104.023,4,yes
18o9PF85OEi7Vrfdfdi5sH,5lXfVoQxVgC5fpjkVqvNYn,What Happened to Us,What Happened to Us,Isaiah Firebrace,2019-11-15,187321,56,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-14T15:00:33Z,"australian pop,australian talent show",0.605,0.762,0,-5.717,1,0.0511,0.106,0,0.0953,0.828,161.939,4,yes
3LPt7cTMvYi6YyPEUqnUCA,66W9LaWS0DPdL7Sz8iYGYe,Explain You,Hold It Together,JP Saxe,2020-02-07,198360,48,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-14T15:07:36Z,"alt z,canadian contemporary r&b,pop,uk pop",0.37,0.435,11,-11.551,1,0.0467,0.67,0.00019,0.137,0.137,124.151,4,yes
3zxLNqZoSbSr8V5emGDIU4,"6S2OmqARrzebs0tKUEyXyp,55Aa2cqylxrFIXC767Z865",Lonely,Tell Me You Love Me,"Demi Lovato,Lil Wayne",2017-09-29,281880,53,spotify:user:,2020-08-14T20:08:08Z,"dance pop,pop,post-teen pop,uk pop,hip hop,new orleans rap,pop rap,rap,trap",0.665,0.348,11,-7.943,0,0.167,0.499,0,0.087,0.368,90.097,4,yes
1V6gIisPpYqgFeWbMLI0bA,6S2OmqARrzebs0tKUEyXyp,Heart Attack,Demi,Demi Lovato,2013-01-01,210840,79,spotify:user:,2020-08-14T20:09:34Z,"dance pop,pop,post-teen pop,uk pop",0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,4,yes
4B3RmT3cGvh8By3WY9pbIx,6S2OmqARrzebs0tKUEyXyp,Skyscraper,Unbroken,Demi Lovato,2011-01-01,221293,66,spotify:user:,2020-08-14T20:11:22Z,"dance pop,pop,post-teen pop,uk pop",0.573,0.581,7,-3.325,1,0.0276,0.148,0,0.128,0.188,103.82,4,yes
66kzJdweZ2RWifFacrjyiE,6S2OmqARrzebs0tKUEyXyp,Shouldn't Come Back,Demi,Demi Lovato,2013-01-01,229693,45,spotify:user:,2020-08-14T20:12:06Z,"dance pop,pop,post-teen pop,uk pop",0.576,0.342,7,-4.175,1,0.0278,0.798,0,0.242,0.386,112.084,4,yes
6oGAlnYsUl59EsgJYhCw4p,6S2OmqARrzebs0tKUEyXyp,Tell Me You Love Me - Recorded at Spotify Studios NYC,Tell Me You Love Me (Remixes),Demi Lovato,2018-03-08,247360,16,spotify:user:,2020-08-14T20:15:12Z,"dance pop,pop,post-teen pop,uk pop",0.529,0.55,3,-7.19,0,0.0418,0.251,0,0.382,0.326,81.89,4,yes
0Z0kNthq0sS4lvGz9SSlBF,4oUHIQIBe0LHzYfvXNW4QM,7 Summers,7 Summers,Morgan Wallen,2020-08-14,210122,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-15T09:24:59Z,contemporary country,0.625,0.775,0,-5.199,1,0.0248,0.431,0.0000523,0.12,0.588,101.961,4,yes
4P6g8wuXeR3wznFk7WnI4w,"3w6zswp5THsSKYLICUbDTZ,4kYGAK2zu9EAomwj3hXkXy",Losing Me,Losing Me,"Gabrielle Aplin,JP Cooper",2019-08-14,180640,63,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-15T10:10:25Z,"acoustic pop,neo mellow,neo-singer-songwriter,pop,pop rock,uk pop,viral pop,dance pop,tropical house",0.66,0.449,7,-6.573,1,0.0442,0.209,0,0.111,0.237,133.984,4,yes
5CxgoUsj1XQjlW5b2BvOnW,2HysMkOtaumKooHYAlE7wd,i don't miss u,i don't miss u,carobae,2019-08-22,178895,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-15T10:12:21Z,"alt z,uk pop",0.407,0.292,3,-7.621,1,0.0773,0.855,0,0.117,0.0772,78.412,4,yes
1tUdd0dSQ5ij2XiqlWhlHX,5RJFJWYgtgWktosLrUDzff,Good Stuff,Good Stuff,Griff,2020-02-07,193266,64,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-15T10:14:57Z,"dance pop,pop,tropical house,uk pop",0.641,0.376,7,-7.478,1,0.117,0.913,0,0.107,0.165,143.958,4,yes
7lidXGPXPYLNThITAOTlkK,26VFTg2z8YR0cCuwLzESi2,You should be sad,Manic,Halsey,2020-01-17,205473,74,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-15T10:50:04Z,"dance pop,electropop,etherpop,indie poptimism,pop",0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,4,yes
30YyvjzSaXsoAOkgHv4Hok,7KMqksf0UMdyA0UCf4R3ux,Goodbye My Lover,Immortal Love,James Blunt,2013-01-01,258252,9,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-15T11:21:51Z,"neo mellow,pop,pop rock",0.423,0.314,4,-10.289,1,0.0585,0.952,0.00209,0.0944,0.294,165.609,1,yes
1LbImV06TyTnwutDNbWJnA,6mU8ucezzms5I2kNH6HNlu,Just In Case,Immortal Love,Conor Maynard,2013-01-01,197893,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-15T11:25:03Z,"dance pop,pop,post-teen pop,uk pop",0.606,0.778,11,-6.796,1,0.0682,0.452,0,0.0961,0.797,160.06,4,yes
4h8Pmw3RELdsanPjssyJoB,69GGBxA162lTqCwzJG5jLp,Push My Luck,World War Joy,The Chainsmokers,2019-12-06,181853,58,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T15:48:48Z,"edm,electropop,pop,pop dance,tropical house",0.563,0.645,2,-6.422,1,0.0428,0.293,0,0.202,0.523,89.976,4,yes
3xvYvJAa0iUVKKsYcuDNlK,"6VuMaDnrHyPL1p4EHjYLi7,2cFrymmkijnjDg9SS92EPM",Hard On Yourself,Hard On Yourself,"Charlie Puth,blackbear",2020-08-14,160825,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T16:16:47Z,"dance pop,pop,viral pop,electropop,pop rap",0.824,0.783,1,-4.53,0,0.0507,0.22,0,0.234,0.788,114.028,4,yes
1NTXoDZirbEPUjn89y1nct,5qa31A9HySw3T7MKWI9bGg,If I Hated You,If I Hated You,FLETCHER,2020-08-12,213786,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T16:17:14Z,"alt z,dance pop,electropop,indie poptimism,pop,post-teen pop",0.778,0.667,11,-6.703,0,0.0592,0.0104,0.0000799,0.123,0.542,94.99,4,yes
0lnIJmgcUpEpe4AZACjayW,6vWDO969PvNqNYHIOW5v0m,Sorry,Lemonade,Beyoncé,2016-04-23,232560,68,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T16:59:39Z,"dance pop,pop,r&b",0.775,0.598,2,-7.274,1,0.0535,0.00175,0.00000444,0.253,0.356,129.988,4,yes
7mLIL4OdNdwFcGNlTcWa0c,2hR4h1Cao2ueuI7Cx9c7V8,Talk to Me,Dear.,Cavetown,2018-06-29,277327,0,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T17:19:00Z,"bedroom pop,indie pop",0.626,0.323,4,-9.607,1,0.0339,0.667,0,0.0605,0.234,130.086,4,yes
2pLSgbc3CEXtoCXfuMOTmU,78YqeIji3mgAS2K1Maca6x,I Lost You,Dylan Scott (Deluxe Edition),Dylan Scott,2017-08-04,217960,51,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T22:24:31Z,"contemporary country,country,country road",0.497,0.611,7,-7.097,1,0.0329,0.362,0,0.08,0.3,130.045,4,yes
6UHaAdGwWXkSukJJsMaQXn,78YqeIji3mgAS2K1Maca6x,Do You Think About Me,Dylan Scott (Deluxe Edition),Dylan Scott,2017-08-04,203413,38,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T22:26:56Z,"contemporary country,country,country road",0.617,0.684,11,-6.451,0,0.0552,0.253,0,0.274,0.576,155.959,4,yes
6oJe2ZmepeYTtsHedYwwLr,3oSJ7TBVCWMDMiYjXNiCKE,There Goes My Everything,Chapter 1 - EP,Kane Brown,2016-03-25,164026,54,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T22:27:37Z,"black americana,contemporary country,country road",0.592,0.769,1,-7.154,1,0.0256,0.00458,0.00000109,0.0934,0.735,136.046,4,yes
3T6MAweakkNrMYs8jZIWtg,0fiWOxhsBsQQvFDtxUQWo0,Like I Loved You,Brett Young,Brett Young,2017-02-10,207186,64,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-16T22:28:09Z,"contemporary country,country",0.582,0.568,1,-6.051,1,0.0297,0.196,0,0.0841,0.64,76.025,4,yes
4rCmaUBsSjuiQcKoKIo7UE,0MmnmsAuQKRFpo6vJElcaU,Amen,The Assembly,Amber Run,2018-05-11,185422,53,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-17T06:43:14Z,modern rock,0.499,0.187,5,-11.442,1,0.029,0.72,0.0000123,0.0822,0.0522,85.356,3,yes
68A8M94uf0m5bM5sxf3Tn8,6TdfKQvrdHZdr4DIzjuWOr,Alone with You,Midnight Waves,Canyon City,2016-09-09,186584,56,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-17T06:44:24Z,"acoustic pop,indie anthem-folk,indie folk,indiecoustica,neo mellow,new americana,pop rock,uk pop,viral pop",0.553,0.274,1,-12.564,1,0.0379,0.798,0.00000713,0.103,0.208,86.672,4,yes
4fbvXwMTXPWaFyaMWUm9CR,4LEiUm1SRbFMgfqnQTwUbQ,Holocene,Bon Iver,Bon Iver,2011-06-21,336613,2,spotify:user:31hqcqnhq3t7rwjtmbi2kh7rclry,2020-08-17T07:58:11Z,"eau claire indie,indie folk,melancholia",0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,4,yes
